leaf_path	block_idx	source	code	level_or_bucket	label	action	confidence	rationale
07_Control-Flow-and-Compound-Commands/09_Brace-grouping.md	2	lint	SC1083	warning	MIXED	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
07_Control-Flow-and-Compound-Commands/09_Brace-grouping.md	2	lint	SC1056	error	MIXED	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
07_Control-Flow-and-Compound-Commands/09_Brace-grouping.md	2	lint	SC1072	error	MIXED	ADD_SUPPRESSION	LOW	shellcheck parser confusion — typically intentional grammar sample
07_Control-Flow-and-Compound-Commands/09_Brace-grouping.md	3	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
07_Control-Flow-and-Compound-Commands/10_and-short-circuits.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
07_Control-Flow-and-Compound-Commands/10_and-short-circuits.md	2	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
07_Control-Flow-and-Compound-Commands/10_and-short-circuits.md	3	lint	SC2154	warning	RIGHT	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
07_Control-Flow-and-Compound-Commands/10_and-short-circuits.md	4	lint	SC2154	warning	RIGHT	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
07_Control-Flow-and-Compound-Commands/12_return.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
07_Control-Flow-and-Compound-Commands/13_exit.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
07_Control-Flow-and-Compound-Commands/13_exit.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
07_Control-Flow-and-Compound-Commands/14_true-false.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
08_Conditional-Expressions-and-Arithmetic/03_File-comparison-operators.md	1	lint	SC1128	error	MIXED	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
08_Conditional-Expressions-and-Arithmetic/04_String-operators.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
08_Conditional-Expressions-and-Arithmetic/06_Regex-matching-with.md	2	lint	SC2076	warning	NEUTRAL	ADD_SUPPRESSION	LOW	regex/quoting form chosen for pedagogical clarity
08_Conditional-Expressions-and-Arithmetic/07_Logical-operators-and-grouping.md	1	lint	SC1128	error	MIXED	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
08_Conditional-Expressions-and-Arithmetic/07_Logical-operators-and-grouping.md	1	lint	SC1090	warning	MIXED	ADD_SUPPRESSION	HIGH	non-constant source — standard suppression idiom
08_Conditional-Expressions-and-Arithmetic/07_Logical-operators-and-grouping.md	1	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
08_Conditional-Expressions-and-Arithmetic/07_Logical-operators-and-grouping.md	1	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
08_Conditional-Expressions-and-Arithmetic/08_Quoting-rules-inside.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
08_Conditional-Expressions-and-Arithmetic/08_Quoting-rules-inside.md	1	lint	SC2053	warning	NEUTRAL	ADD_SUPPRESSION	LOW	quoting-in-pattern compare is the demo
08_Conditional-Expressions-and-Arithmetic/08_Quoting-rules-inside.md	1	lint	SC2075	error	NEUTRAL	ADD_SUPPRESSION	LOW	regex/quoting form chosen for pedagogical clarity
08_Conditional-Expressions-and-Arithmetic/08_Quoting-rules-inside.md	1	lint	SC2076	warning	NEUTRAL	ADD_SUPPRESSION	LOW	regex/quoting form chosen for pedagogical clarity
08_Conditional-Expressions-and-Arithmetic/11_Integer-types-overflow-base-prefixes.md	1	lint	SC1128	error	RIGHT	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
08_Conditional-Expressions-and-Arithmetic/12_Floating-point-workarounds.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
08_Conditional-Expressions-and-Arithmetic/12_Floating-point-workarounds.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
08_Conditional-Expressions-and-Arithmetic/13_let-builtin.md	1	lint	SC1128	error	MIXED	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
09_Functions/02_Argument-passing.md	2	lint	SC2068	error	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
09_Functions/03_local-and-scope.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
09_Functions/03_local-and-scope.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
09_Functions/03_local-and-scope.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
09_Functions/03_local-and-scope.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
09_Functions/03_local-and-scope.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
09_Functions/03_local-and-scope.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
09_Functions/03_local-and-scope.md	3	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
09_Functions/04_Return-value-via-return-N.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
09_Functions/04_Return-value-via-return-N.md	1	lint	SC2152	error	NEUTRAL	ADD_SUPPRESSION	LOW	bash-only construct in a bash-tagged block
09_Functions/04_Return-value-via-return-N.md	1	lint	SC2152	error	NEUTRAL	ADD_SUPPRESSION	LOW	bash-only construct in a bash-tagged block
09_Functions/04_Return-value-via-return-N.md	2	lint	SC1128	error	MIXED	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
09_Functions/05_Communicating-results.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
09_Functions/06_Recursion-and-FUNCNEST.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
09_Functions/07_Function-tracing.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
09_Functions/08_Listing-and-inspecting-functions.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
09_Functions/09_Exporting-functions.md	1	lint	SC1128	error	RIGHT	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
09_Functions/11_Self-locating-with-BASH_SOURCE.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
09_Functions/11_Self-locating-with-BASH_SOURCE.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
09_Functions/12_Calling-convention-discipline.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
10_Sourcing-Libraries-and-Modules/01_source-semantics.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
10_Sourcing-Libraries-and-Modules/01_source-semantics.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
10_Sourcing-Libraries-and-Modules/01_source-semantics.md	3	lint	SC1128	error	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
10_Sourcing-Libraries-and-Modules/03_Self-locating-library-pattern.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
10_Sourcing-Libraries-and-Modules/03_Self-locating-library-pattern.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
10_Sourcing-Libraries-and-Modules/06_Public-vs-private-conventions.md	1	lint	SC1128	error	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
10_Sourcing-Libraries-and-Modules/06_Public-vs-private-conventions.md	1	lint	SC2034	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
10_Sourcing-Libraries-and-Modules/07_Version-negotiation.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
10_Sourcing-Libraries-and-Modules/07_Version-negotiation.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
10_Sourcing-Libraries-and-Modules/07_Version-negotiation.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
10_Sourcing-Libraries-and-Modules/07_Version-negotiation.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
10_Sourcing-Libraries-and-Modules/08_Lazy-and-conditional-loading.md	3	lint	SC2034	warning	RIGHT	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
10_Sourcing-Libraries-and-Modules/10_API-design.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
10_Sourcing-Libraries-and-Modules/10_API-design.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
11_Process-Management/01_The-Bash-process-tree-at-runtime.md	1	lint	SC2216	warning	NEUTRAL	ADD_SUPPRESSION	LOW	fragment-context warning the corpus knowingly accepts
11_Process-Management/05_Foreground-vs-background.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
11_Process-Management/05_Foreground-vs-background.md	3	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
11_Process-Management/06_Process-groups-and-sessions.md	1	lint	SC2216	warning	RIGHT	ADD_SUPPRESSION	LOW	fragment-context warning the corpus knowingly accepts
11_Process-Management/06_Process-groups-and-sessions.md	2	lint	SC2216	warning	NEUTRAL	ADD_SUPPRESSION	LOW	fragment-context warning the corpus knowingly accepts
11_Process-Management/07_The-job-table.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
11_Process-Management/10_kill-and-signal-delivery.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
11_Process-Management/10_kill-and-signal-delivery.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
11_Process-Management/13_Environment-inheritance.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/03_Uncatchable-signals.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/04_Signal-disposition.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/05_The-trap-builtin.md	2	lint	SC2064	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
12_Signals-and-Traps/05_The-trap-builtin.md	4	lint	SC2064	warning	MIXED	ADD_SUPPRESSION	MEDIUM	double-quoted trap by design (exit-time substitution shown)
12_Signals-and-Traps/05_The-trap-builtin.md	5	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/06_Pseudo-signals-EXIT-ERR-DEBUG-RETURN.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/06_Pseudo-signals-EXIT-ERR-DEBUG-RETURN.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/06_Pseudo-signals-EXIT-ERR-DEBUG-RETURN.md	3	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/06_Pseudo-signals-EXIT-ERR-DEBUG-RETURN.md	4	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/08_Trap-inheritance.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/08_Trap-inheritance.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/10_Synchronous-vs-asynchronous-delivery.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/10_Synchronous-vs-asynchronous-delivery.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/11_Signal-safe-code.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/12_Idempotent-cleanup-patterns.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/12_Idempotent-cleanup-patterns.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/12_Idempotent-cleanup-patterns.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/13_Tempfile-and-tempdir-lifecycle.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/13_Tempfile-and-tempdir-lifecycle.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
12_Signals-and-Traps/13_Tempfile-and-tempdir-lifecycle.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
12_Signals-and-Traps/13_Tempfile-and-tempdir-lifecycle.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
12_Signals-and-Traps/14_Lockfile-pattern.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/14_Lockfile-pattern.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
12_Signals-and-Traps/15_Atomic-file-write.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/15_Atomic-file-write.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/15_Atomic-file-write.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/15_Atomic-file-write.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/15_Atomic-file-write.md	4	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/15_Atomic-file-write.md	5	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/15_Atomic-file-write.md	5	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/16_Reload-on-SIGHUP.md	1	lint	SC1090	warning	NEUTRAL	ADD_SUPPRESSION	HIGH	non-constant source — standard suppression idiom
12_Signals-and-Traps/16_Reload-on-SIGHUP.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
12_Signals-and-Traps/16_Reload-on-SIGHUP.md	2	lint	SC1128	error	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
12_Signals-and-Traps/16_Reload-on-SIGHUP.md	2	lint	SC1090	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
12_Signals-and-Traps/16_Reload-on-SIGHUP.md	2	lint	SC1090	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
13_Error-Handling-and-Exit-Status/02_set-e-errexit-full-semantics.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/02_set-e-errexit-full-semantics.md	4	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	3	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	4	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	5	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	6	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/03_The-errexit-exemption-matrix.md	7	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/04_set-u-nounset.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/04_set-u-nounset.md	2	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/04_set-u-nounset.md	3	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/05_set-o-pipefail.md	1	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/05_set-o-pipefail.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
13_Error-Handling-and-Exit-Status/06_inherit_errexit.md	1	lint	SC1128	error	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
13_Error-Handling-and-Exit-Status/06_inherit_errexit.md	2	lint	SC1128	error	RIGHT	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/06_inherit_errexit.md	2	lint	SC2034	warning	RIGHT	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
13_Error-Handling-and-Exit-Status/07_and-true-idioms.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
13_Error-Handling-and-Exit-Status/09_errtrace-and-trap-inheritance.md	2	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
13_Error-Handling-and-Exit-Status/09_errtrace-and-trap-inheritance.md	3	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/09_errtrace-and-trap-inheritance.md	3	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
13_Error-Handling-and-Exit-Status/10_Exit-code-conventions.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
13_Error-Handling-and-Exit-Status/10_Exit-code-conventions.md	1	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	1	lint	SC1128	error	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	1	lint	SC2155	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	2	lint	SC1128	error	RIGHT	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
13_Error-Handling-and-Exit-Status/11_Propagating-exit-codes.md	3	lint	SC1128	error	NEUTRAL	ADD_SUPPRESSION	HIGH	corpus convention places `# scenario:` above shebang
14_Input-Output-and-Messaging/01_Standard-streams-discipline.md	1	lint	SC1128	error	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
14_Input-Output-and-Messaging/01_Standard-streams-discipline.md	1	lint	SC2034	warning	WRONG	EXPECTED_VIOLATION	HIGH	block labelled WRONG (anti-pattern demo)
14_Input-Output-and-Messaging/01_Standard-streams-discipline.md	3	lint	SC2034	warning	RIGHT	ADD_SUPPRESSION	MEDIUM	declared to demonstrate, not consumed
14_Input-Output-and-Messaging/04_The-printf-builtin.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/07_Logging-discipline.md	2	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
14_Input-Output-and-Messaging/07_Logging-discipline.md	4	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
14_Input-Output-and-Messaging/07_Logging-discipline.md	4	lint	SC2154	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
14_Input-Output-and-Messaging/07_Logging-discipline.md	6	lint	SC2154	warning	MIXED	ADD_SUPPRESSION	MEDIUM	fragment references context var defined in prose
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	3	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	3	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	4	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/09_Coloured-output-and-TERM-detection.md	4	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/10_Progress-indicators.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
14_Input-Output-and-Messaging/11_Reading-binary-data.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/02_getopts-builtin.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/02_getopts-builtin.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/02_getopts-builtin.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/02_getopts-builtin.md	2	lint	SC2220	warning	NEUTRAL	ADD_SUPPRESSION	LOW	fragment-context warning the corpus knowingly accepts
15_Command-Line-Processing/02_getopts-builtin.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/02_getopts-builtin.md	2	lint	SC2220	warning	NEUTRAL	ADD_SUPPRESSION	LOW	fragment-context warning the corpus knowingly accepts
15_Command-Line-Processing/02_getopts-builtin.md	2	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/02_getopts-builtin.md	3	lint	SC2104	error	NEUTRAL	ADD_SUPPRESSION	LOW	fragment-context warning the corpus knowingly accepts
15_Command-Line-Processing/03_GNU-getopt1-external.md	1	lint	SC2120	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	BCS noarg-style helper uses $#/$@ without declared params
15_Command-Line-Processing/03_GNU-getopt1-external.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/03_GNU-getopt1-external.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
15_Command-Line-Processing/04_Hand-rolled-while-case-shift.md	1	lint	SC2034	warning	NEUTRAL	ADD_SUPPRESSION	MEDIUM	likely declared for demonstration
